LY86_Treated_Sample1 LY86_Treated_Sample2 LY86_Treated_Sample3 LY86_Treated_Sample4 LY86_Treated_SampleComb
TSC22D1 -0.017913324 -0.065195167 0.206649573 -0.058646851 0.016223558
TSC22D2 0.266817369 -0.108663421 -0.282372115 0.271290817 0.036768162
TSC22D3 0.383726838 0.254078259 -0.008140835 0.412996864 0.260665282
TSEN15 -0.141624751 -0.285230788 -0.034636039 -0.262990019 -0.181120399
TSEN2 -0.379506164 -0.5499002 -0.235956471 -0.435152317 -0.400128788
TSEN34 -0.171253665 -0.08759585 -0.034838327 -0.4062244 -0.17497806
TSEN54 0.008884858 -0.262456431 -0.412015972 -0.49304268 -0.289657556
TSFM -0.316798902 -0.30419725 -0.068718112 -0.446557503 -0.284067942
TSG101 -0.17303881 -0.168536685 0.200310474 -0.046367464 -0.046908121
TSGA10 0.075410648 -0.295477422 -0.358429328 0.182985457 -0.098877661
TSGA10IP -0.156739417 0.35927573 0.349151512 0.094222156 0.161477495
TSHZ1 0.053295196 0.540542829 -0.446281782 -0.07029456 0.019315421
TSHZ2 0.202140188 0.141624876 0.008358345 0.586657116 0.234695131
TSHZ3 0.184354344 -0.089200734 -0.02163745 0.97364014 0.261789075
TSKU 0.410067514 -0.320127889 0.400331326 0.327851951 0.204530725
TSLP 0.407011243 0.136335716 0.477952146 0.796399672 0.454424694
TSN -0.306406121 -0.31523307 -0.435438357 -0.318945913 -0.344005865
TSNAX -0.113502544 -0.043867499 -0.04113318 -0.161056302 -0.089889881
TSPAN10 -0.106514128 0.502747778 -0.471367159 -0.356313003 -0.107861628
TSPAN11 -0.235783738 -0.589045192 0.922088897 -0.396400114 -0.074785037
TSPAN12 0.08516662 -0.007111999 0.013223898 0.09870565 0.047496042
TSPAN13 0.109289046 -0.188855162 -0.006714908 0.060573222 -0.00642695
TSPAN14 0.114253745 -0.043038585 -0.142238904 -0.086332614 -0.03933909
TSPAN15 -0.05847587 -1.062998006 0.027767458 -0.079147746 -0.293213541
TSPAN17 0.279849657 0.557329824 0.121202931 -0.118760032 0.209905595
TSPAN18 0.294050843 0.104122552 -0.200732029 0.165262847 0.090676053
TSPAN2 -0.070020505 0.192816877 -0.46429541 0.036898733 -0.076150076
TSPAN3 -0.080477666 0.180967235 0.083306869 0.078170512 0.065491738
TSPAN31 0.073224891 0.142634736 -0.218287491 -0.064186111 -0.016653494
TSPAN32 0.76711927 0.493618379 1.235425236 1.217186117 0.92833725
TSPAN33 0.280409043 -0.148532698 -0.483228089 0.002198738 -0.087288252
TSPAN4 0.028911792 -0.09052209 0.180172478 0.034967275 0.038382364
TSPAN5 0.448303991 -0.170861604 0.09941734 -0.084772627 0.073021775
TSPAN6 -0.315873528 -0.461197853 -0.055647345 0.045428557 -0.196822542
TSPAN7 -0.198527238 -0.639289511 0.129639053 -0.127194013 -0.208842927
TSPAN8 0.75162857 0.000362646 0.90005774 0.021736296 0.418446313
TSPAN9 0.260679541 0.198991081 -0.440551262 -0.342680557 -0.080890299
TSPO 0.495335761 0.519784628 0.32237735 0.348762188 0.421564982
TSPOAP1 0.541453698 0.681654685 0.076324387 -0.015418182 0.321003647
TSPYL1 0.092761234 0.071370467 0.071370467 0.040920269 0.069105609
TSPYL2 -0.278397735 -0.098753552 -0.411806529 -0.35694918 -0.286476749
TSPY26P 0.737446779 0.299742503 0.117802125 0.48553391 0.410131329
TSPYL4 -0.259437218 0.350816784 -0.257038851 0.007840433 -0.039454713
TSR1 -0.110805055 -0.05749826 -0.238070506 0.065382212 -0.085247902
TSR2 -0.161711501 -0.201722655 0.044019477 -0.147055359 -0.116617509
TSR3 -0.06744849 -0.179047514 -0.20306139 -0.443837787 -0.223348795
TSSC4 -0.098343443 -0.206784698 -0.105021328 -0.618285697 -0.257108792
TSSK4 0.127829364 0.29211613 0.63484884 0.393262854 0.362014297
TSSK6 -0.062081228 0.28801613 -0.12702137 -0.07567449 0.00580976
TST -0.090659488 -0.550708889 -0.026482148 -0.099177376 -0.191756975
TSTD1 -0.906958834 0.957131004 -1.382006381 -0.325422852 -0.414314266
TSTD2 -0.184174076 -0.214734115 -0.319090135 -0.13856686 -0.214141296
TSTD3 -0.04731508 0.256387127 0.175425074 0.321943069 0.176610047
TTBK1 -0.791122984 -0.50230505 -0.989473736 -0.680413255 -0.740828756
TTBK2 -0.121817387 0.523997302 -0.652755762 -0.103903554 -0.08861985
TTC1 0.063779473 -0.139273821 -0.07173733 -0.29191473 -0.109786602
TTC12 0.046565661 -0.03521103 0.053809068 -0.098378501 -0.0083037
TTC13 -0.024996926 -0.154881999 -0.558587255 -0.277510024 -0.253994051
TTC14 0.456228409 0.499826169 -0.344125059 0.170324854 0.195563593
TTC16 0.330200602 0.593625437 -0.123531677 0.24146514 0.260439875
TTC17 0.075119327 0.055385139 -0.234308428 0.127575959 0.005942999
TTC19 -0.18875107 -0.233197382 -0.279584072 -0.294391198 -0.248980931
TTC21A -0.082190365 0.071016551 -0.879078543 -0.286442115 -0.294173618
TTC21B -0.092674893 0.158479399 -0.109409846 0.044213344 0.000152001
TTC22 1.116414955 -0.144813824 -0.144813824 -0.144813824 0.17049337
TTC23 -0.07434639 -0.01565032 -0.257975829 -0.419784982 -0.19193938
TTC26 0.221979382 -0.022923441 -0.087326474 -0.084193585 0.00688397
TTC27 0.039233131 -0.327844223 -0.321991497 0.005765677 -0.151209228
TTC28 -0.233005933 0.12999896 -0.767088461 -0.268232502 -0.284581984
TTC3 -0.114864674 0.167061484 -0.367735152 -0.049498313 -0.091259164
TTC30A -0.07426829 0.044877626 0.104583872 0.217058602 0.073062953
TTC30B 0.320545526 0.06654926 0.077295642 0.145261236 0.152412916
TTC32 -0.243996862 -0.335287493 0.40212677 -0.194320603 -0.092869547
TTC33 0.144419107 -0.01543073 0.368669787 0.197238551 0.173724179
TTC38 0.056102079 0.546889155 -0.272887877 -0.207998347 0.030526252
TTC39A 0.021153786 -0.248770016 -0.405953349 -0.405953349 -0.259880732
TTC39B 0.398378516 0.518818298 -0.361796253 0.32617322 0.220393445
TTC39C 0.946895664 -0.16100472 0.435639586 1.012824736 0.558588817
TTC4 0.174766152 -0.015578108 -0.31251483 0.035500644 -0.029456536
TTC41P -0.151640336 0.336778984 -0.167961319 0.237517352 0.06367367
TTC5 -0.041338201 -0.016738594 -0.00519538 -0.242531948 -0.076451031
TTC7A 0.260668429 -0.161755749 -0.010633593 0.230485423 0.079691128
TTC7B -0.108412008 -0.066800771 -0.246338502 -0.20251053 -0.156015453
TTC8 -0.146119141 -0.142151575 -0.263036398 0.002835167 -0.137117987
TTC9 0.568472223 -0.460291589 -0.540710271 -0.015152058 -0.111920424
TTC9C 0.123066453 -0.113647353 -0.43304465 0.223176534 -0.050112254
TTF1 0.288418405 0.271233878 -0.275091774 0.990782419 0.318835732
TTF2 -0.206654106 -0.349753555 -0.58292299 -0.19936189 -0.334673135
TTI1 -0.052923873 -0.058216493 -0.472980935 -0.034651815 -0.154693279
TTI2 -0.13310767 -0.239105689 -0.104078895 -0.285202103 -0.190373589
TTK -0.30014675 -0.708919532 -0.320618415 -0.099709485 -0.357348545
TTL 0.029582402 0.079432683 -0.386505715 -0.109370329 -0.09671524
TTLL1 -0.137306591 -0.137225745 -0.097824395 -0.04286862 -0.103806338
TTLL11 0.199810122 -0.12889873 0.004957017 -0.416180682 -0.085078068
TTLL12 -0.153053287 -0.374730916 -0.342258225 -0.295152417 -0.291298711
TTLL13 -0.274473976 -0.043093884 0.089543885 -0.213018885 -0.110260715
TTLL3 0.073240688 0.226167865 -0.308126723 -0.542281909 -0.13775002
TTLL4 -0.092131995 -0.430999184 -0.709503164 -0.332962132 -0.391399119
TTLL5 -0.212394879 -0.393807984 -0.130333665 -0.201327908 -0.234466109
TTLL7 0.615768909 0.201666386 -0.318068492 0.285730651 0.196274364
TTN 0.430144577 0.413697765 -0.682061218 -0.654046842 -0.12306643
TTPA -0.32618856 -0.892063723 -0.042714712 0.332935194 -0.23200795
TTPAL 0.209484731 0.066753453 -0.204548569 0.12643548 0.049531274
TTR 0.053154735 -0.152558388 0.383494512 -0.015054865 0.067258998
TTYH1 0.248305519 0.018774318 -0.031498888 -0.021303121 0.053569457
TTYH2 -0.08948003 -0.137524202 -0.313015795 -0.287843362 -0.206965847
TTYH3 0.159760271 -0.16445045 -0.68182017 -0.410436121 -0.274236618
TUBA1A -0.158712973 -0.105688373 0.16909029 -0.055641185 -0.03773806
TUBA1B -0.221838026 -0.304995542 -0.060784251 -0.151974951 -0.184898193
TUBA1C -0.016428495 -0.252242511 -0.018417821 -0.20501875 -0.123026894
TUBA4A 0.359763531 -0.100017035 -0.160431 -0.308215054 -0.05222489
TUBA8 1.935988232 -0.134452472 -0.660175769 -0.420124682 0.180308827
TUBB2A 0.706243196 0.194208339 0.28802339 0.28949238 0.369491826
TUBB2B -0.150448389 -0.015391028 0.314786061 -0.157539703 -0.002148265
TUBB3 -0.01271874 0.521869693 -0.018627398 -0.187649691 0.075718466
TUBB4A 0.021560114 0.167097827 0.266633501 0.221545611 0.169209263
TUBB4B -0.099140813 -0.348985514 -0.066466258 -0.209987039 -0.181144906
TUBB -0.120222223 -0.25503762 -0.136041583 -0.148991258 -0.165073171
TUBB6 0.115235887 -0.290794315 -0.069486133 0.008678616 -0.059091486
TUBD1 0.183867463 0.222635209 -0.094695872 0.269742874 0.145387419
TUBE1 -0.028391193 -0.275062564 -0.241363045 -0.307387181 -0.213050996
TUBG1 -0.302022647 -0.32478092 -0.449291892 -0.404413493 -0.370127238
TUBG2 0.091121296 0.149957774 0.070005273 -0.284527487 0.006639214
TUBGCP2 -0.062291959 -0.073931926 -0.174252109 -0.040428753 -0.087726187
TUBGCP3 -0.03780864 -0.185115202 -0.265743354 -0.171269252 -0.164984112
TUBGCP4 0.141679902 0.015411616 -0.729356566 0.135836574 -0.109107119
TUBGCP5 -0.157925479 -0.189850759 0.355782606 0.137739182 0.036436387
TUBGCP6 0.139844605 -0.208683527 -0.173733869 -0.023242242 -0.066453758
TUFM -0.225154325 -0.211800232 -0.190828665 -0.217492046 -0.211318817
TUFT1 0.431469783 0.448613318 0.115100251 0.160346876 0.288882557
TUG1 0.018993957 0.141800018 -0.377748693 -0.062622227 -0.069894236
TULP1 0.108539056 0.281877323 0.774507943 -0.225492057 0.234858066
TULP2 -0.281976189 -0.107215733 0.08614764 -0.41342337 -0.179116913
TULP3 -0.07763936 0.059299801 -0.190016972 -0.087045747 -0.07385057
TULP4 0.065707234 -0.211698231 -0.407737474 0.036875178 -0.129213323
TUSC1 0.582990598 1.009560472 0.572555853 0.648638246 0.703436292
TUSC2 0.176967251 0.127222638 -0.161080919 0.021192475 0.041075361
TUSC3 0.008366405 0.187810952 0.115652694 0.162812723 0.118660693
TUT1 0.082775025 -0.047538227 -0.309492367 -0.213416396 -0.121917991
TUT4 -0.35239432 -0.061347874 0.101533494 -0.54653905 -0.214686937
TUT7 0.347791126 0.151135793 -0.323781883 0.28400125 0.114786571
TVP23A 0.811046676 1.304725809 -0.350687412 0.282453917 0.511884748
TVP23B 0.236662677 0.128165023 0.225876494 0.115263293 0.176491872
TWF1 -0.392572135 -0.737319342 -0.654203886 -0.56371112 -0.586951621
TWF2 0.162399771 0.223381294 -0.195193308 -0.078728911 0.027964712
TWIST1 0.84288919 0.411095664 0.929063859 0.608453896 0.697875652
TWIST2 1.284929727 0.403033904 1.058650958 1.349121622 1.023934053
TWNK -0.245517863 -0.411871044 -0.215448826 -0.22146257 -0.273575076
TWSG1 0.275257147 0.39534151 -0.391542735 0.263800571 0.135714123
TXK 0.614330218 0.264209393 0.332922143 0.116110754 0.331893127
TXLNA -0.120353675 -0.278507818 -0.640047768 -0.504511492 -0.385855188
TXLNB 0.121904288 0.199177881 -0.135741053 -0.362974737 -0.044408405
TXLNG -0.125946908 -0.380987904 -0.186002687 -0.080089935 -0.193256858
TXN 0.146706287 0.215742442 0.447094891 0.257703097 0.266811679
TXN2 -0.120761626 -0.061989731 0.038406996 -0.228937825 -0.093320547
TXNDC11 -0.248843455 -0.08711929 -0.502447743 -0.292160991 -0.28264287
TXNDC12 -0.02469125 0.180749977 0.136898752 0.027422399 0.080094969
TXNDC15 0.089028051 0.122253792 0.039926667 0.078638366 0.082461719
TXNDC16 -0.034361172 0.348392064 0.228998555 0.098825579 0.160463756
TXNDC17 0.272976187 -0.045188602 0.363900352 0.276495036 0.217045743
TXNDC5 -0.17571295 -0.581969747 -0.33656057 -0.354802191 -0.362261365
TXNDC9 0.058241804 0.001109285 0.284096951 0.304890033 0.162084519
TXNIP 0.139574332 0.409826783 -0.629528178 0.33289687 0.063192452
TXNL1 -0.121229916 -0.229137301 0.090950941 -0.041620378 -0.075259164
TXNL4A -0.172342359 -0.013627086 0.293641291 -0.102557149 0.001278674
TXNL4B 0.010559478 -0.188824991 -0.059587421 -0.035073272 -0.068231552
TXNRD1 -0.049035688 -0.485068237 -0.317209332 -0.346804114 -0.299529343
TXNRD2 0.050224027 0.365409915 -0.563527142 0.053664671 -0.023557132
TXNRD3 -0.276593432 -0.290177167 -0.263407644 -0.451771577 -0.320487455
TYK2 0.438943162 0.449001388 -0.505025682 -0.039407335 0.085877883
TYMP -0.026707733 0.196640182 -0.16104561 0.287875435 0.074190569
TYMS -0.238184479 -0.435420463 -0.219184074 0.061533798 -0.207813804
TYR -0.206380976 0.388105772 -0.291768761 -0.025150592 -0.033798639
TYRO3 -0.343618084 -0.806351072 -0.601430094 -0.758971371 -0.627592655
TYROBP 1.237860081 1.202458548 0.769903244 1.255241853 1.116365932
TYRP1 -0.144312649 0.234890541 -0.371373573 0.154448744 -0.031586734
TYSND1 -0.137819811 -0.166396262 0.172670405 -0.404597704 -0.134035843
TYW1 0.007587024 -0.106133424 -0.29411871 -0.302960586 -0.173906424
TYW3 0.249054728 1.245962568 0.037914022 -0.229122315 0.325952251
TYW5 -0.199558051 -0.16508421 -0.25401021 -0.043961233 -0.165653426
U2AF1 -0.419098285 -0.514196222 -0.285035817 -0.511224185 -0.432388627
U2AF1L4 -0.036147376 0.146639285 0.013322658 0.042548488 0.041590764
U2AF2 -0.23470835 -0.225811884 -0.410977054 -0.494725377 -0.341555666
U2SURP -0.152890863 -0.235347405 -0.076543144 0.03033571 -0.108611425
UACA 0.038638931 -0.145806692 -0.352997603 -0.157394666 -0.154390008
UAP1 0.056901771 0.188494767 0.215716236 0.062052102 0.130791219
UAP1L1 -0.049051517 0.295115553 0.20476097 0.002028688 0.113213424
UBA1 0.004120083 -0.044295698 -0.220827754 0.009785174 -0.062804549
UBA2 -0.314425371 -0.384354399 -0.06896803 -0.113949887 -0.220424422
UBA3 -0.095509382 -0.078217664 -0.036120127 -0.025359432 -0.058801651
UBA5 -0.118842641 0.051825958 -0.120153847 -0.139595287 -0.081691454
UBA52 0.024785426 -0.015845693 0.084430467 -0.126255167 -0.008221242
UBA6 0.17661874 0.003077314 -0.250805394 0.2217176 0.037652065
UBA7 0.978011225 1.3114423 0.457647887 0.644313562 0.847853743
UBAC1 -0.115267691 -0.060029823 0.049851303 -0.155737224 -0.070295859
UBAC2 0.133839039 0.005956108 -0.236555974 -0.004646907 -0.025351933
UBALD1 0.253310557 -0.159683552 -0.074274108 -0.219206486 -0.049963397
UBALD2 0.066162851 -0.112870997 0.025228489 -0.090516117 -0.027998943
UBAP1 0.144677388 0.052386467 -0.209885314 0.097445017 0.02115589
UBAP1L -0.126097517 0.186915062 -0.200900968 -0.298511765 -0.109648797
UBAP2 -0.179013814 -0.249224264 -0.701054961 -0.304607889 -0.358475232
UBAP2L -0.131496078 -0.072334497 -0.685938427 0.080929806 -0.202209799
UBASH3A 0.845645174 0.463686005 -0.147911622 0.334952691 0.374093062
UBASH3B 0.084060547 0.111316111 -0.235307242 0.226539355 0.046652193
UBB -0.066241546 0.10727592 -0.192624029 -0.172265302 -0.080963739
UBC -0.204819558 -0.216929358 -0.340639969 -0.561115461 -0.330876087
UBD 1.354236855 1.248023355 0.370401906 1.028902067 1.000391046
UBE2A 0.01262485 0.1670587 0.432425677 0.554576094 0.29167133
UBE2B -0.02254986 0.116021555 0.001145801 0.048369823 0.03574683
UBE2C -0.181836264 -0.490986559 0.35916748 0.169241095 -0.036103562
UBE3D -0.442237227 -0.516361374 0.029750198 -0.043685249 -0.243133413
UBE2D1 0.176912778 0.199266102 0.293444905 0.284713804 0.238584397
UBE2D2 -0.097887356 0.079633245 -0.132827771 0.033464134 -0.029404437
UBE2D3 0.016605565 0.03204072 -0.246427153 0.16049384 -0.009321757
UBE2E1 -0.052921616 -0.218528236 -0.050309771 -0.102842667 -0.106150572
UBE2E2 -0.052198826 0.028433394 -0.240028084 -0.325136687 -0.147232551
UBE2E3 -0.257033775 -0.025098378 0.127713762 0.052604798 -0.025453398
UBE2F 0.120108818 0.018313633 0.18839173 -0.037526004 0.072322044
UBE2G1 -0.038158655 0.03667616 0.171888126 0.143340308 0.078436485
UBE2G2 0.11076911 -0.315961548 -0.349332355 -0.32475722 -0.219820503
UBE2H 0.059963314 0.180747429 -0.198321758 -0.042871916 -0.000120733
UBE2I -0.110380987 -0.302309587 -0.135207762 -0.111585237 -0.164870893
UBE2J1 -0.132046626 -0.156346139 -0.040833204 0.167901774 -0.040331049
UBE2J2 -0.080289856 -0.241137393 -0.298090373 -0.389329634 -0.252211814
UBE2K -0.149910565 -0.186989583 0.229129626 -0.066627601 -0.043599531
UBE2L3 -0.04497294 -0.088107329 0.025967793 0.158468083 0.012838902
UBE2L6 0.926917746 1.285603699 0.396744727 1.059202453 0.917117156
UBE2M -0.111224668 -0.008535669 0.120248029 0.047680341 0.012042008
UBE2N -0.242128797 -0.279304427 -0.053430438 -0.168652347 -0.185879002
UBE2O -0.151131093 -0.282084259 -0.299043086 -0.42103361 -0.288323012
UBE2Q1 0.008396068 0.028791708 0.114186621 0.285311459 0.109171464
UBE2Q2 -0.236107658 -0.299826398 -0.038353415 0.054154992 -0.13003312
UBE2R2 0.150281 0.013329241 0.145231129 0.46181283 0.19266355
UBE2S -0.275378404 -0.193073987 -0.121070216 -0.385307369 -0.243707494
UBE2T -0.314741643 -0.655459773 -0.286430994 -0.522006329 -0.444659685
UBE2V1 -0.103926681 -0.044868425 -0.168681717 0.008642774 -0.077208512
UBE2V2 -0.199243066 -0.174400284 0.074466667 0.108986101 -0.047547645
UBE2W 0.160473326 0.177668561 0.441734569 0.502812817 0.320672318
UBE2Z -0.027136577 -0.042402834 -0.125915679 -0.127177511 -0.08065815
UBE3A -0.048669485 0.16730896 -0.323939106 -0.025270252 -0.057642471
UBE3B 0.054302873 0.085713076 -0.293345126 -0.043073231 -0.049100602
UBE3C -0.145787938 -0.040533209 -0.334906901 -0.112582884 -0.158452733
UBE4A 0.006902146 0.145049532 -0.56861461 -0.019589871 -0.109063201
UBE4B 0.067883746 -0.330622443 -0.305854538 -0.320007615 -0.222150212
UBFD1 0.086844728 0.167793823 -0.103488504 0.1424423 0.073398087
UBIAD1 0.037526 -0.138621479 -0.184653541 0.044613334 -0.060283922
UBL3 -0.093733412 0.128512142 -0.195222678 0.04270554 -0.029434602
UBL4A -0.068307661 -0.087366252 -0.22747125 -0.110335016 -0.123370045
UBL5 -0.133192504 0.075753153 0.239825336 -0.070398178 0.027996952
UBL7 0.490466635 1.341082558 -0.378892816 0.286944299 0.434900169
UBLCP1 -0.178522376 -0.085918808 0.167067207 -0.148861272 -0.061558813
UBN1 -0.064646354 -0.187641531 -0.192840437 -0.106910258 -0.138009645
UBN2 0.159666071 -0.118709216 -0.588257807 -0.228095494 -0.193849111
UBOX5 0.04399528 0.085209415 -0.465588471 -0.201185933 -0.134392427
UBP1 -0.115156805 0.098954124 -0.726242913 -0.297358579 -0.259951043
UBQLN1 -0.054129787 -0.203685771 -0.293203761 -0.071848335 -0.155716914
UBQLN2 0.224076918 0.048085449 0.011934023 0.138504536 0.105650231
UBQLN4 -0.240746637 -0.206398305 -0.580338966 -0.276759718 -0.326060906
UBR1 -0.061504468 -0.069691595 -0.479441262 -0.051268361 -0.165476422
UBR2 0.019283219 -0.087808405 -0.58489223 -0.183574685 -0.209248025
UBR3 -0.184837698 -0.016098921 -0.15434148 -0.251250573 -0.151632168
UBR4 0.226712903 -0.220971031 -0.089878522 -0.350281364 -0.108604504
UBR5 -0.090833714 -0.324512724 -0.030170803 0.03348135 -0.103008973
UBR7 -0.131047269 -0.253591339 -0.12748257 -0.053799798 -0.141480244
UBTD1 0.196017856 -0.101919866 -0.372078706 -0.281426474 -0.139851797
UBTD2 -0.064094827 -0.208003281 -0.698989633 -0.675051578 -0.41153483
UBTF -0.159755399 -0.231797319 -0.307424006 -0.269616647 -0.242148342
UBXN1 0.061006612 -0.116338148 0.072640689 -0.124922406 -0.026903313
UBXN11 0.060668301 0.100940015 0.107453322 -0.32941054 -0.015087225
UBXN2A -0.18540427 0.071783313 -0.210932963 -0.189720477 -0.128568599
UBXN2B -0.029272071 0.047483513 -0.310626918 0.183768373 -0.027161776
UBXN4 -0.105121198 -0.057848764 -0.075434359 0.088970367 -0.037358489
UBXN6 0.044043976 0.024802942 -0.000252895 -0.075133424 -0.00163485
UBXN7 -0.096654002 -0.307011686 -0.319454748 -0.202162887 -0.231320831
UBXN8 -0.249718888 -0.220709767 -0.33262644 -0.269466774 -0.268130467
UCHL1 0.188557019 -0.35984665 0.26648002 -0.197361461 -0.025542768
UCHL3 -0.038978699 -0.372039773 -0.001879766 -0.240731203 -0.16340736
UCHL5 -0.016062055 -0.126852216 0.18845998 -0.072776503 -0.006807698
UCK1 -0.023641847 0.064036372 -0.12027032 -0.288880362 -0.092189039
UCK2 -0.283686386 -0.490121343 -0.404219875 -0.227770422 -0.351449507
UCKL1 0.306826545 0.145562959 -0.023316384 0.035669287 0.116185602
UCN2 0.390010761 -0.256380113 -0.256380113 -0.11887659 -0.060406514
UCP2 1.14476304 0.8187224 0.019728927 0.893832482 0.719261712
UCP3 0.344700806 0.255048852 -0.129614998 -0.240646311 0.057372087
UEVLD -0.109767994 0.069974832 -0.183731771 0.056918679 -0.041651564
UFC1 -0.020055029 0.069763377 0.182984382 -0.106386423 0.031576577
UFD1 -0.065996219 -0.195569123 -0.355846606 -0.286982236 -0.226098546
UFL1 -0.293180912 -0.484539706 -0.526249958 -0.165604755 -0.367393833
UFM1 -0.258521399 -0.434901345 -0.271821457 0.175709743 -0.197383614
UFSP1 -0.295722639 0.035187752 0.252444194 -0.13473725 -0.035706986
UFSP2 0.107231265 0.009611365 0.130833043 0.442621904 0.172574394
UGCG 0.012401752 -0.075738539 0.074389707 0.165269561 0.04408062
UGDH 0.15292398 -0.129725037 0.244567004 0.249099947 0.129216473
UGGT1 -0.022333268 -0.171933649 -0.418607626 -0.154978172 -0.191963179
UGGT2 -0.180102135 -0.098698726 -0.536372421 -0.588293187 -0.350866617
UGP2 -0.290232466 0.254471661 0.284285521 0.298680575 0.136801323
UGT1A1 0.616300786 -0.532739891 -0.819621038 -0.593112509 -0.332293163
UGT1A6 1.696168897 0.841051121 1.27559678 1.332586758 1.286350889
